station_id,station_name,timestamp,free_bikes,empty_slots,extra_uid,extra_last_updated,extra_slots,extra_normal_bikes,extra_ebikes
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-17T19:45:31.699208Z,5.0,10.0,21,1734464527.0,15.0,5.0,0.0
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-17T19:48:32.311123Z,2.0,13.0,53,1734464746.0,15.0,2.0,0.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-17T19:48:32.310973Z,0.0,14.0,43,1734464858.0,15.0,0.0,0.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-17T19:48:32.310140Z,2.0,23.0,11,1734464838.0,25.0,1.0,1.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-17T19:48:32.340083Z,5.0,15.0,55,1734464743.0,20.0,5.0,0.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-17T19:48:32.310459Z,1.0,17.0,27,1734464733.0,18.0,1.0,0.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-17T19:48:32.310362Z,5.0,10.0,23,1734464808.0,15.0,5.0,0.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-17T19:48:32.310409Z,12.0,7.0,25,1734464750.0,19.0,12.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-17T19:48:32.310552Z,13.0,10.0,31,1734464808.0,23.0,10.0,3.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-17T19:48:32.310034Z,4.0,10.0,5,1734464760.0,15.0,4.0,0.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-17T19:48:32.310244Z,3.0,12.0,17,1734464764.0,15.0,0.0,3.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-17T19:48:32.310957Z,2.0,13.0,42,1734464798.0,15.0,2.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-17T19:48:32.310192Z,9.0,9.0,14,1734464820.0,19.0,9.0,0.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-17T19:48:32.340137Z,9.0,6.0,57,1734464754.0,16.0,9.0,0.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-17T19:48:32.309981Z,15.0,13.0,3,1734464874.0,29.0,15.0,0.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-17T19:48:32.310089Z,3.0,12.0,8,1734464711.0,15.0,3.0,0.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-17T19:48:32.310921Z,0.0,15.0,40,1734464821.0,15.0,0.0,0.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-17T19:48:32.310011Z,5.0,9.0,4,1734464818.0,15.0,5.0,0.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-17T19:48:32.311054Z,6.0,9.0,49,1734464805.0,15.0,6.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-17T19:48:32.310211Z,6.0,9.0,15,1734464779.0,15.0,6.0,0.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-17T19:48:32.310486Z,4.0,19.0,28,1734464879.0,23.0,2.0,2.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-17T19:48:32.310292Z,4.0,15.0,20,1734464817.0,19.0,1.0,3.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-17T19:48:32.310989Z,1.0,22.0,44,1734464880.0,23.0,0.0,1.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-17T19:48:32.310260Z,1.0,13.0,18,1734464866.0,15.0,0.0,1.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-17T19:48:32.311071Z,5.0,15.0,50,1734464739.0,23.0,5.0,1.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-17T19:48:32.310053Z,10.0,5.0,6,1734464843.0,15.0,10.0,0.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-17T19:48:32.310585Z,4.0,13.0,33,1734464817.0,19.0,4.0,0.0
8c078d095787b97917c07ab40bf3594e,Plaza Recife,2024-12-17T19:48:32.311037Z,4.0,11.0,47,1734464720.0,15.0,3.0,1.0
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,2024-12-17T19:48:32.310276Z,3.0,12.0,19,1734464816.0,15.0,2.0,1.0
938a003c099dc9b2c7411f2000b88022,Puerta Real,2024-12-17T19:48:32.310328Z,7.0,15.0,22,1734464813.0,23.0,7.0,0.0
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,2024-12-17T19:48:32.310157Z,0.0,14.0,12,1734464712.0,15.0,0.0,0.0
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,2024-12-17T19:48:32.310105Z,3.0,11.0,9,1734464727.0,15.0,2.0,1.0
9e7f93baecab42d934a507a9ef7e5938,Adormideras,2024-12-17T19:48:32.310432Z,4.0,13.0,26,1734464834.0,19.0,4.0,1.0
9e84dc079b6d308cb74dedeb0f98f345,Marineda,2024-12-17T19:48:32.310510Z,3.0,19.0,29,1734464772.0,23.0,3.0,0.0
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,2024-12-17T19:48:32.311141Z,0.0,12.0,54,1734464831.0,13.0,0.0,0.0
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,2024-12-17T19:48:32.310863Z,14.0,3.0,36,1734464747.0,19.0,14.0,0.0
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,2024-12-17T19:48:32.310569Z,3.0,16.0,32,1734464749.0,19.0,3.0,0.0
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,2024-12-17T19:48:32.310531Z,0.0,17.0,30,1734464843.0,17.0,0.0,0.0
bf735b3d92053c97f825a333f6686aac,Chuac,2024-12-17T19:48:32.311087Z,4.0,15.0,51,1734464757.0,19.0,4.0,0.0
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,2024-12-17T19:48:32.310227Z,3.0,11.0,16,1734464867.0,16.0,2.0,2.0
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,2024-12-17T19:48:32.311104Z,5.0,14.0,52,1734464763.0,19.0,5.0,0.0
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,2024-12-17T19:48:32.310602Z,4.0,14.0,35,1734464836.0,19.0,3.0,1.0
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,2024-12-17T19:48:32.310123Z,8.0,11.0,10,1734464759.0,19.0,8.0,0.0
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,2024-12-17T19:48:32.310174Z,4.0,13.0,13,1734464857.0,19.0,4.0,0.0
e97735d79704dc080f7ee1a2af1e402f,Obelisco,2024-12-17T19:48:32.310072Z,5.0,16.0,7,1734464879.0,23.0,5.0,0.0
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,2024-12-17T19:48:32.340119Z,9.0,5.0,56,1734464834.0,15.0,9.0,0.0
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,2024-12-17T19:48:32.310939Z,11.0,3.0,41,1734464859.0,15.0,11.0,1.0
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,2024-12-17T19:48:32.311005Z,1.0,13.0,45,1734464783.0,15.0,0.0,2.0
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,2024-12-17T19:48:32.311021Z,5.0,10.0,46,1734464867.0,15.0,5.0,0.0
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-17T19:48:32.310308Z,5.0,10.0,21,1734464710.0,15.0,5.0,0.0
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-17T19:48:32.311123Z,2.0,13.0,53,1734464746.0,15.0,2.0,0.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-17T19:48:32.310973Z,0.0,14.0,43,1734464858.0,15.0,0.0,0.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-17T19:48:32.310140Z,2.0,23.0,11,1734464838.0,25.0,1.0,1.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-17T19:48:32.340083Z,5.0,15.0,55,1734464743.0,20.0,5.0,0.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-17T19:48:32.310459Z,1.0,17.0,27,1734464733.0,18.0,1.0,0.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-17T19:48:32.310362Z,5.0,10.0,23,1734464808.0,15.0,5.0,0.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-17T19:48:32.310409Z,12.0,7.0,25,1734464750.0,19.0,12.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-17T19:48:32.310552Z,13.0,10.0,31,1734464808.0,23.0,10.0,3.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-17T19:48:32.310034Z,4.0,10.0,5,1734464760.0,15.0,4.0,0.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-17T19:48:32.310244Z,3.0,12.0,17,1734464764.0,15.0,0.0,3.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-17T19:48:32.310957Z,2.0,13.0,42,1734464798.0,15.0,2.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-17T19:48:32.310192Z,9.0,9.0,14,1734464820.0,19.0,9.0,0.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-17T19:48:32.340137Z,9.0,6.0,57,1734464754.0,16.0,9.0,0.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-17T19:48:32.309981Z,15.0,13.0,3,1734464874.0,29.0,15.0,0.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-17T19:48:32.310089Z,3.0,12.0,8,1734464711.0,15.0,3.0,0.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-17T19:48:32.310921Z,0.0,15.0,40,1734464821.0,15.0,0.0,0.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-17T19:48:32.310011Z,5.0,9.0,4,1734464818.0,15.0,5.0,0.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-17T19:48:32.311054Z,6.0,9.0,49,1734464805.0,15.0,6.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-17T19:48:32.310211Z,6.0,9.0,15,1734464779.0,15.0,6.0,0.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-17T19:48:32.310486Z,4.0,19.0,28,1734464879.0,23.0,2.0,2.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-17T19:48:32.310292Z,4.0,15.0,20,1734464817.0,19.0,1.0,3.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-17T19:48:32.310989Z,1.0,22.0,44,1734464880.0,23.0,0.0,1.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-17T19:48:32.310260Z,1.0,13.0,18,1734464866.0,15.0,0.0,1.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-17T19:48:32.311071Z,5.0,15.0,50,1734464739.0,23.0,5.0,1.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-17T19:48:32.310053Z,10.0,5.0,6,1734464843.0,15.0,10.0,0.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-17T19:48:32.310585Z,4.0,13.0,33,1734464817.0,19.0,4.0,0.0
8c078d095787b97917c07ab40bf3594e,Plaza Recife,2024-12-17T19:48:32.311037Z,4.0,11.0,47,1734464720.0,15.0,3.0,1.0
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,2024-12-17T19:48:32.310276Z,3.0,12.0,19,1734464816.0,15.0,2.0,1.0
938a003c099dc9b2c7411f2000b88022,Puerta Real,2024-12-17T19:48:32.310328Z,7.0,15.0,22,1734464813.0,23.0,7.0,0.0
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,2024-12-17T19:48:32.310157Z,0.0,14.0,12,1734464712.0,15.0,0.0,0.0
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,2024-12-17T19:48:32.310105Z,3.0,11.0,9,1734464727.0,15.0,2.0,1.0
9e7f93baecab42d934a507a9ef7e5938,Adormideras,2024-12-17T19:48:32.310432Z,4.0,13.0,26,1734464834.0,19.0,4.0,1.0
9e84dc079b6d308cb74dedeb0f98f345,Marineda,2024-12-17T19:48:32.310510Z,3.0,19.0,29,1734464772.0,23.0,3.0,0.0
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,2024-12-17T19:48:32.311141Z,0.0,12.0,54,1734464831.0,13.0,0.0,0.0
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,2024-12-17T19:48:32.310863Z,14.0,3.0,36,1734464747.0,19.0,14.0,0.0
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,2024-12-17T19:48:32.310569Z,3.0,16.0,32,1734464749.0,19.0,3.0,0.0
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,2024-12-17T19:48:32.310531Z,0.0,17.0,30,1734464843.0,17.0,0.0,0.0
bf735b3d92053c97f825a333f6686aac,Chuac,2024-12-17T19:48:32.311087Z,4.0,15.0,51,1734464757.0,19.0,4.0,0.0
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,2024-12-17T19:48:32.310227Z,3.0,11.0,16,1734464867.0,16.0,2.0,2.0
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,2024-12-17T19:48:32.311104Z,5.0,14.0,52,1734464763.0,19.0,5.0,0.0
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,2024-12-17T19:48:32.310602Z,4.0,14.0,35,1734464836.0,19.0,3.0,1.0
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,2024-12-17T19:48:32.310123Z,8.0,11.0,10,1734464759.0,19.0,8.0,0.0
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,2024-12-17T19:48:32.310174Z,4.0,13.0,13,1734464857.0,19.0,4.0,0.0
e97735d79704dc080f7ee1a2af1e402f,Obelisco,2024-12-17T19:48:32.310072Z,5.0,16.0,7,1734464879.0,23.0,5.0,0.0
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,2024-12-17T19:48:32.340119Z,9.0,5.0,56,1734464834.0,15.0,9.0,0.0
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,2024-12-17T19:48:32.310939Z,11.0,3.0,41,1734464859.0,15.0,11.0,1.0
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,2024-12-17T19:48:32.311005Z,1.0,13.0,45,1734464783.0,15.0,0.0,2.0
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,2024-12-17T19:48:32.311021Z,5.0,10.0,46,1734464867.0,15.0,5.0,0.0
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-17T19:48:32.310308Z,5.0,10.0,21,1734464710.0,15.0,5.0,0.0
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,2024-12-17T19:51:32.384412Z,2.0,13.0,53,1734464930.0,15.0,2.0,0.0
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,2024-12-17T19:51:32.384269Z,0.0,14.0,43,1734465041.0,15.0,0.0,0.0
030c4027b0bea390e562645c7082db4c,Los Rosales,2024-12-17T19:51:32.383776Z,2.0,22.0,11,1734465023.0,25.0,1.0,2.0
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,2024-12-17T19:51:32.384443Z,5.0,15.0,55,1734464926.0,20.0,5.0,0.0
104e0797759d11ac22a61cfed357800b,Ventorrillo,2024-12-17T19:51:32.384040Z,1.0,17.0,27,1734464914.0,18.0,1.0,0.0
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,2024-12-17T19:51:32.383976Z,5.0,10.0,23,1734464991.0,15.0,5.0,0.0
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,2024-12-17T19:51:32.384006Z,13.0,6.0,25,1734464930.0,19.0,13.0,0.0
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,2024-12-17T19:51:32.384106Z,10.0,11.0,31,1734464989.0,23.0,10.0,2.0
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,2024-12-17T19:51:32.383671Z,3.0,11.0,5,1734464944.0,15.0,3.0,0.0
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,2024-12-17T19:51:32.383877Z,4.0,11.0,17,1734464948.0,15.0,0.0,4.0
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,2024-12-17T19:51:32.384252Z,2.0,13.0,42,1734464984.0,15.0,2.0,0.0
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,2024-12-17T19:51:32.383827Z,8.0,9.0,14,1734465001.0,19.0,8.0,1.0
1df27d4197c65e404466107444967600,Casa del Agua,2024-12-17T19:51:32.384474Z,9.0,6.0,57,1734464937.0,16.0,9.0,0.0
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,2024-12-17T19:51:32.383623Z,15.0,13.0,3,1734465056.0,29.0,15.0,0.0
280380564f13b15dbc782a43d2426689,Estación Autobuses,2024-12-17T19:51:32.383723Z,2.0,12.0,8,1734464894.0,15.0,3.0,0.0
2ad08bdfd5fda295855b0297d410716f,Orillamar,2024-12-17T19:51:32.384219Z,0.0,15.0,40,1734465002.0,15.0,0.0,0.0
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,2024-12-17T19:51:32.383650Z,6.0,8.0,4,1734465002.0,15.0,5.0,1.0
2d16841278003915e01f897638776f63,Parque de Oza,2024-12-17T19:51:32.384349Z,6.0,9.0,49,1734464988.0,15.0,6.0,0.0
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,2024-12-17T19:51:32.383844Z,6.0,9.0,15,1734464962.0,15.0,6.0,0.0
447505d0e57db2f71d7572ceedcbb046,Agrela,2024-12-17T19:51:32.384056Z,4.0,19.0,28,1734465063.0,23.0,2.0,2.0
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,2024-12-17T19:51:32.383928Z,2.0,16.0,20,1734465000.0,19.0,1.0,2.0
5053bbeb34b876b59c45121ab341af93,Ágora,2024-12-17T19:51:32.384285Z,1.0,22.0,44,1734465064.0,23.0,0.0,1.0
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),2024-12-17T19:51:32.383893Z,1.0,13.0,18,1734465049.0,15.0,0.0,1.0
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,2024-12-17T19:51:32.384366Z,5.0,16.0,50,1734464922.0,23.0,5.0,0.0
75e54fb28a5679603047bbd282047916,Puerto - Palexco,2024-12-17T19:51:32.383688Z,10.0,5.0,6,1734465026.0,15.0,10.0,0.0
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,2024-12-17T19:51:32.384140Z,4.0,13.0,33,1734464999.0,19.0,4.0,0.0
8c078d095787b97917c07ab40bf3594e,Plaza Recife,2024-12-17T19:51:32.384332Z,4.0,11.0,47,1734464903.0,15.0,3.0,1.0
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,2024-12-17T19:51:32.383910Z,3.0,12.0,19,1734465002.0,15.0,2.0,1.0
938a003c099dc9b2c7411f2000b88022,Puerta Real,2024-12-17T19:51:32.383960Z,6.0,16.0,22,1734464996.0,23.0,6.0,0.0
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,2024-12-17T19:51:32.383793Z,0.0,14.0,12,1734464893.0,15.0,0.0,0.0
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,2024-12-17T19:51:32.383740Z,3.0,11.0,9,1734464908.0,15.0,2.0,1.0
9e7f93baecab42d934a507a9ef7e5938,Adormideras,2024-12-17T19:51:32.384023Z,4.0,13.0,26,1734465020.0,19.0,4.0,1.0
9e84dc079b6d308cb74dedeb0f98f345,Marineda,2024-12-17T19:51:32.384073Z,5.0,17.0,29,1734464953.0,23.0,2.0,3.0
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,2024-12-17T19:51:32.384427Z,0.0,12.0,54,1734465016.0,13.0,0.0,0.0
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,2024-12-17T19:51:32.384172Z,13.0,6.0,36,1734464929.0,19.0,13.0,0.0
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,2024-12-17T19:51:32.384123Z,3.0,16.0,32,1734464933.0,19.0,3.0,0.0
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,2024-12-17T19:51:32.384089Z,0.0,17.0,30,1734465027.0,17.0,0.0,0.0
bf735b3d92053c97f825a333f6686aac,Chuac,2024-12-17T19:51:32.384382Z,4.0,15.0,51,1734464940.0,19.0,4.0,0.0
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,2024-12-17T19:51:32.383860Z,3.0,12.0,16,1734465051.0,16.0,2.0,1.0
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,2024-12-17T19:51:32.384397Z,5.0,14.0,52,1734464947.0,19.0,5.0,0.0
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,2024-12-17T19:51:32.384156Z,4.0,14.0,35,1734465019.0,19.0,3.0,1.0
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,2024-12-17T19:51:32.383758Z,9.0,10.0,10,1734464942.0,19.0,8.0,1.0
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,2024-12-17T19:51:32.383810Z,4.0,13.0,13,1734465042.0,19.0,4.0,0.0
e97735d79704dc080f7ee1a2af1e402f,Obelisco,2024-12-17T19:51:32.383705Z,6.0,15.0,7,1734465060.0,23.0,6.0,0.0
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,2024-12-17T19:51:32.384458Z,9.0,5.0,56,1734465017.0,15.0,9.0,0.0
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,2024-12-17T19:51:32.384235Z,11.0,4.0,41,1734465042.0,15.0,11.0,0.0
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,2024-12-17T19:51:32.384301Z,0.0,13.0,45,1734464967.0,15.0,0.0,2.0
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,2024-12-17T19:51:32.384316Z,4.0,11.0,46,1734465051.0,15.0,4.0,0.0
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,2024-12-17T19:51:32.383944Z,5.0,10.0,21,1734464893.0,15.0,5.0,0.0
